,,,,,,,,,
,,,Rivian R2 Reservations Tracker Form  <-- Link to submit your order info.                        ,,,,,,
,,,"* After submitting order info, please post a reply in this thread to notify us.",,,,,,
,,,Rivian R2 Reservations Change Request Form  <-- Link to submit edit request for your submitted order info.,,,,,,
,,,,,,,,,
,#,Username,R2 reservation date,Location,,Are you a current Rivian R1 owner?,"If you are a current R1 owner, will you be keeping your R1 and adding an R2?","If you are a current R1 owner, which model?",Other vehicles currently owned
,1274,ronielark,4/22/2024,CA,,No,,,"Tesla M3P, Tesla MYP"
,1275,slatterj,3/7/2024,MA,,No,No,,2024 Tesla Model Y
,1276,Psicobloc,3/7/2024,MD,,Yes,Yes,R1T,Tesla Model Y
,1277,BronzePrince,4/19/2024,RI,,Yes,Yes,R1T,"Acura, MiniCooper S Convertible"
,1278,Gdyear78,7/24/0024,MA,,Yes,Undecided,R1T,"Jeep Grand Cherokee 4XE Summit, BMW 335i Convertible"
,1279,olsonnet,3/7/2024,WI,,Yes,No,R1S,Tesla Model S
,1280,KMWNAZ,7/3/0024,AZ,,No,,,Model S 
,1281,EV Explorer,7/10/2024,CA,,No,,,VW Taos
,1282,Uncle Dude,8/6/2024,Canada - British Columbia,,No,,,Porsche 
,1283,swampyr2,3/7/2024,FL,,Yes,Yes,R1S,Tesla Model Y
,1284,erider,8/26/2024,CA,,Yes,Yes,R1T,"Zero SR, Tesla Model S"
,1285,Wall-E,3/7/2024,CA,,Yes,Yes,R1S,Porsche 911 Carrera 
,1286,maybe_not,8/1/2024,MO,,No,,,Ford
,1287,lirandy,3/7/2024,CA,,Yes,Yes,R1S,"2013 FIAT 500 Abarth, 2018 Tesla Model 3"
,1288,tsk,5/16/2024,OR,,Yes,Yes,R1T,Tesla Mod S
,1289,VanCityMike,3/7/2024,Canada - British Columbia,,No,,,"F-150, MDX"
,1290,grivian,9/1/2024,Canada - Ontario,,Yes,Yes,R1S,BMW X3
,1291,RaiderFanMan,8/29/2024,CA,,No,,,"Tesla M3, Honda CRv"
,1292,crunchysue,9/2/2024,OR,,No,,,4Runner
,1293,Biskotto,8/30/2024,Canada - Ontario,,No,,,23 Chevy Bolt EUV
,1294,R1TCOtri,8/11/2024,CO,,No,No,R1T,Tesla
,1295,R2Ranger,9/1/2024,CA,,No,,,Honda CRV
,1296,RivianNE,4/21/2024,Canada - Quebec,,Yes,Yes,R1T,Tesla M3 DM
,1297,R1TCOtri,8/18/2024,CO,,No,,,Telsa Model 3
,1298,Rivian Roamer,3/7/2024,WA,,Yes,Yes,R1S,
,1299,mccullkh,3/7/2024,OH,,No,,,"CRV, Camry"
,1300,zigzagzap,3/7/2024,VA,,Yes,Undecided,R1S,"Cayenne, X5, R1S"
,1301,Jonger1150,3/7/2024,MI,,Yes,Yes,R1T,Chevy Blazer EV
,1302,Stutz2341,3/8/2024,PA,,Yes,Yes,R1S,"MKZ, Town & Country"
,1303,Boblytle,8/14/2024,CO,,No,,,Ford Expedition 
,1304,Bd103dall,9/4/2024,WA,,No,,,
,1305,mwalter,9/16/2024,NJ,,No,No,,Tesla X and Tesla 3
,1306,pharmhog,6/12/2024,AR,,Yes,Yes,R1T,Hyundai Ioniq 6 
,1307,AceR1T,3/7/2024,CA,,Yes,Yes,R1T,"Audi A3, Mini Cooper"
,1308,Honorz,3/7/2024,OR,,Yes,Yes,R1T,Tesla Model Y
,1309,adham06,3/7/2024,FL,,No,No,,Mazda Mazda6
,1310,clownsmashd,3/7/2024,IL,,Yes,Yes,R1T,"Tesla Model 3, Chevy Bolt"
,1311,DougalsMD,3/7/2024,CO,,Yes,No,R1S,
,1312,dmdunford,3/7/2024,MI,,Yes,Yes,R1T,2021 Ford Bronco
,1313,GonGo66,3/7/2024,FL,,Yes,Undecided,R1T,Mazda CX-9
,1314,Alanparkcity,3/7/2024,UT,,Yes,Yes,R1T,Ionic 5
,1315,rivian2towboat,3/7/2024,TN,,No,,,Tesla s.  Tesla 3
,1316,picasso,9/12/2024,NC,,Yes,Yes,R1T,honda odissey
,1317,salted,3/7/2024,CA,,Yes,Yes,R1T,Model 3
,1318,Carl Evenson,3/9/2024,ID,,Yes,Undecided,R1S,Toyota RAV4 Hybrid
,1319,newbilization,9/16/2024,MD,,Yes,Yes,R1S,"R1S, MDX"
,1320,johnj2803,3/8/2024,FL,,Yes,Undecided,R1S,Model Y
,1321,famdocdon,8/30/2024,CO,,No,,,"Mustang Mach-e GTPE, Mercedes GLA45"
,1322,Steve  faehnle,9/2/2024,TX,,No,Undecided,,
,1323,SoCal72,9/1/2024,CA,,Yes,Yes,R1S,
,1324,Kingkhalil,9/28/2024,FL,,No,,,Honda pilot 
,1325,_slabach,3/7/2024,IN,,No,,,Tesla Model 3
,1326,Brenden,9/29/2024,CT,,No,,,
,1327,ATLR1V,3/16/2024,GA,,Yes,Undecided,R1S,"Model Y, F-150"
,1328,airbrake,9/22/2024,VA,,No,,,
,1329,AM2323,10/21/2024,NJ,,Yes,Yes,R1S,Toyota Camry Hatchback 
,1330,protein,10/1/2024,CA,,No,,,2017 Civic Hatch
,1331,Iykyk13,3/7/2024,TX,,No,,,Mazda cx9
,1332,hponnam,3/24/2024,GA,,Yes,Undecided,R1S,"R1S, Honda Accord"
,1333,Sparkland,3/7/2024,CO,,No,,,"EV6, Ariya, Ridgeline, Leaf"
,1334,Bijlee,9/28/2024,PA,,Yes,No,R1T,tesla model Y
,1335,Tj1867,3/7/2024,TN,,Yes,Yes,R1T,Jeep Wrangler
,1336,TriMaxTex,10/11/2024,TX,,No,No,,Tesla S
,1337,Highfalutintodd,8/21/2024,TN,,No,,,Tesla Model S
,1338,NashvilleR1S,3/7/2024,TN,,Yes,Yes,R1S,Honda Pilot
,1339,corylexi,8/20/2024,LA,,Yes,Yes,R1S,Lexus RX 350
,1340,epereira1059,10/9/2024,MN,,No,,,Ford Mustang Mach-e
,1341,SueC56,5/19/2024,IA,,No,,,Tesla Model Y
,1342,Lisalcm,3/9/2024,ME,,No,,,
,1343,yaanday,3/7/2024,NY,,Yes,Undecided,R1T,Tesla Model Y
,1344,NualaBlue,10/12/2024,TX,,No,No,,Dodge Durango
,1345,hikermom,9/26/2024,AZ,,No,,,toyota Rav 4 Ltd
,1346,Benjiak47,10/11/2024,NC,,No,,,Toyota Tacoma
,1347,Wilson22G,10/8/2024,OH,,No,,,"VW ID.4, Subaru Forester"
,1348,Martkizz2,10/22/2024,FL,,Yes,Yes,R1S,M3
,1349,Martkizz,10/22/2023,FL,,Yes,Yes,R1S,M3
,1350,Jnags,10/21/2024,PA,,No,,,Jeep Wrangler / Pontiac Solstice
,1351,Dmroc,9/6/2024,NY,,No,,,Tesla Y
,1352,Exddonie,10/23/2024,LA,,No,Undecided,Both,No
,1353,MC242x,10/17/2024,CA,,No,,,"2024 Kia EV6, 2024 Kia Telluride"
,1354,Central Coaster,3/7/2024,CA,,No,,,"ID4, Porsche 987"
,1355,Rishizzile,3/7/2024,CA,,Yes,Undecided,R1S,Honda Accord Hybrid 
,1356,BoilerUp4,8/28/2024,VA,,No,,,Subaru Forester
,1357,r2r2r2,9/16/2024,CA,,No,,,"Toyota Camry Hybrid, Toyota Sienna"
,1358,Tampa_Rivian,3/7/2024,FL,,Yes,Undecided,R1T,Volvo XC60 T8
,1359,staytuned,3/7/2024,SC,,Yes,No,R1T,
,1360,SteveW,11/19/2024,MA,,No,,,Tesla
,1361,RobertEV,10/31/2024,CO,,No,,,"Tesla Model 3, Subaru Forester"
,1362,jack2448,10/31/2024,KS,,No,,,2020 Chevrolet Silverado 1500
,1363,Pvk,11/1/2024,CA,,No,,,VW id4
,1364,Kylerivian,10/27/2024,RI,,No,,,VW id4 and VW Atlas
,1365,fobmanny,3/7/2024,NC,,Yes,Yes,R1S,VinFast VF8 Eco
,1366,jdkent,3/8/2024,CA,,Yes,Undecided,R1S,"Jeep Wrangler JKU, Jeep Wrangler JLU, Audi e-tron S"
,1367,Adore,11/4/2024,TX,,No,,,Tesla Model Y
,1368,dthTexas,3/7/2024,TX,,No,,,"Genesis GV60, Lucid Air"
,1369,Lively6336,11/8/2024,LA,,No,,,
,1370,bmcdon02,8/19/2024,PA,,Yes,Yes,R1S,
,1371,chiriv312,3/7/2024,IL,,Yes,Undecided,R1S,
,1372,Betak,3/7/2024,CA,,Yes,Undecided,R1T,BMW M3
,1373,MAI DUONG,11/11/2024,CA,,No,No,,ACURA RDX
,1374,DaveE8R,3/7/2024,CA,,No,,,Tesla Model Y
,1375,levonm,3/7/2024,CA,,Yes,,R1S,"Tesla Model 3, Mercedes C300"
,1376,wolfen,11/15/2024,MO,,No,,,Tesla Model 3
,1377,JeepEVer,3/7/2024,CA,,No,,,Jeep Grand Cherokee
,1378,GarCath,9/18/2024,CA,,No,,,Tesla Model Y
,1379,AJMRIV,3/7/2024,FL,,Yes,Yes,R1S,Genesis GV80
,1380,meinnovations,11/7/2024,WA,,Yes,Undecided,R1T,"MS, MY"
,1381,DScottS713,12/6/0024,TX,,Yes,No,R1T,Jaguar F-Pace P400
,1382,Elskemp,3/7/2024,WA,,No,,,"Model Y, Grand Cherokee 4xe"
,1383,TimTowell,3/7/2024,AZ,,Yes,Yes,R1S,Too many to list with 14 total vehicles 
,1384,RJAG2034,11/20/2024,Canada - British Columbia,,No,,,Porsche/Ford
,1385,Lotsofsparks,5/5/2024,CA,,No,,,Blazer EV
,1386,boulder74,3/7/2024,NH,,Yes,Undecided,R1T,"2022 Bronco, 1986 911 Targa"
,1387,Blu Angel,11/23/2025,Canada - Ontario,,No,,,Tesla 3 LR (2018) & Volvo EX30 (2025)
,1388,Cball,11/22/2024,IL,,No,,,Lucid Grand Touring Performance 
,1389,Krapie,10/3/2024,IN,,No,,,BMW 328d
,1390,ProperPharm,3/7/2024,CA,,No,,,"BMW M340i, Mazda CX-5 "
,1391,pinderh,8/25/2024,VA,,Yes,Undecided,R1S,2023 Model Y
,1392,singhallokesh,3/7/2024,GA,,No,,,GLK 350
,1393,ESAP,11/18/2024,VA,,Yes,Yes,R1S,TESLA
,1394,ESAP,11/18/2024,VA,,Yes,Yes,R1S,TESLA
,1395,en9ine,11/2/2024,NY,,No,,,Tesla Y
,1396,Shmoe,3/7/2024,NJ,,Yes,Undecided,R1S,Model 3 SR+
,1397,LTMidwestR1T,12/1/2024,IL,,Yes,Undecided,R1T,Mercedes Benz ML350
,1398,rygogg,9/23/2024,SD,,No,,,"GMC Acadia, Mazda 3"
,1399,rutiger,3/7/2024,WA,,Yes,Yes,R1S,
,1400,Leonbmx,3/7/2024,WA,,Yes,Yes,R1T,2020 Tesla Model Y
,1401,mnLoon,3/7/2024,MN,,No,,,Lexus NX450h+
,1402,bcj,10/4/2024,TX,,Yes,Undecided,R1T,"Volvo XC90 T8, Nissan Leaf"
,1403,HorseGirl,9/5/2024,FL,,No,,,Tesla MYP
,1404,Greg Martin,12/13/2024,OH,,Yes,No,R1T,R1T Gen. 2 Max
,1405,Dumpsterkitty,12/13/2024,GA,,Yes,Yes,R1S,BMW X7 Toyota Land Cruiser 
,1406,EV_Life,12/13/2024,TX,,No,,,Honda CR-V
,1407,KBrewer2112,9/8/2024,AZ,,No,,,"Porsche Cayenne GTS, Range River Sport, Toyota Tundra"
,1408,Juanrosalesdlg,3/7/2024,CO,,No,,,"Tesla Model 3, Nissan Ariya"
,1409,ahoover,6/7/2024,OR,,No,,,"Honda CR/V Hybrid, Honda Pilot"
,1410,quest4net,3/7/2024,IN,,Yes,Yes,R1T,Model Y
,1411,T_Bond@Hawaii,3/7/2024,HI,,Yes,Undecided,R1T,"2013 Porsche 981 Boxster, 2021 Ford F-150 Powerboost, 2024 Porsche 718 Boxster GTS 4.0, 2024 Rivian R1-T"
,1412,Islabder,12/16/2024,WA,,No,,,"Chevy Cruze, RAM Promaster City"
,1413,djmellin,3/30/2024,VT,,No,,,"Subaru Outback, Toyota Rav4"
,1414,Leesonw,3/7/2024,NM,,No,,,"Nissan Leaf, Tesla Model Y"
,1415,int0this,12/20/2024,TX,,Yes,Yes,R1S,"Audi Q8, Ducati MS PP"
,1416,djmrt,12/20/2024,Canada - British Columbia,,No,,,Ford Edge Titanium AWD
,1417,Oobernabber,6/26/2024,OR,,Yes,Yes,R1T,"i4 m50, SQ5"
,1418,miles324,3/8/2024,NY,,Yes,Undecided,R1T,
,1419,Rivi2,3/11/2024,TN,,No,,,Bronco Badlands
,1420,MarkNorman,3/7/2024,WA,,Yes,Undecided,R1S,Tesla M3 LR DM
,1421,bobras,11/14/0024,MT,,Yes,No,R1T,2024 bmw
,1422,none,9/12/2024,NY,,Yes,Yes,R1T,Audi A3
,1423,netz1niner,3/7/2024,NC,,Yes,Yes,R1T,
,1424,ProfG,12/28/2024,MS,,No,,,"Volvo S90, Volvo XC60, Mazda 3"
,1425,MountainBench,3/7/2024,WA,,Yes,Yes,R1S,2014 Tesla Model S
,1426,dan.lebaron,3/7/2024,OR,,Yes,Yes,R1S,Tesla Y
,1427,mragone,12/21/2024,CA,,No,,,"Model S, 911, Palisade"
,1428,Phoury,3/7/2024,CA,,Yes,Yes,R1S,"2020 Tesla model Y, 2012 RAV4 Electric, 2001 Toyota Tundra "
,1429,TRRIVIAN,12/30/2024,FL,,No,,,"Mercedes EQS sedan, Porsche Macan S"
,1430,Kappa88af,12/25/2024,VA,,No,,,Audi
,1431,HobieCatAZ,9/5/2024,AZ,,No,,,"Jeep CJ7, Honda Odyssey "
,1432,Old-Growth Forrest,3/8/2024,TX,,No,,,Tesla 3
,1433,joseph.lowery01,12/25/2024,VA,,No,No,,Audi
,1434,atomau,5/15/2024,CA,,Yes,Undecided,R1S,
,1435,heatonrx,1/4/2025,NY,,Yes,No,R1S,
,1436,Rkumar007,3/10/2024,GA,,Yes,Yes,R1T,Lexus GX 460
,1437,Whelming,1/5/2025,UT,,No,,,Tesla Model S
,1438,AbjectFray,3/7/2024,PA,,Yes,Undecided,R1S,Tesla Model Y LR
,1439,alan_ai3,3/7/2024,TX,,Yes,Undecided,Both,
,1440,Swarren ,3/7/2024,NC,,No,,,Lyriq ID4 
,1441,Oakwoood,1/7/0025,WI,,No,,,
,1442,Zemmbro,10/13/2024,FL,,No,,,Kia Niro
,1443,abcd,1/8/2025,AK,,Yes,Yes,R1S,Yo Yo
,1444,stormblessed727,4/8/2024,FL,,No,,,"BMW I4 , Fisker Ocean"
,1445,rrram888,1/10/2025,HI,,No,,,Tesla
,1446,vbaker,3/9/2024,CA,,No,,,"Toyota RAV4 Prime, Toyota Prius plugin hybrid"
,1447,slindrup,3/7/2024,NC,,No,,,2014 Jeep Cherokee
,1448,drwas,3/25/2024,CA,,No,,,Dodge ram1500
,1449,adhikariprasan,1/11/2024,MD,,No,,,"Sienna, Camry or "
,1450,maisiemax,10/7/2024,NH,,No,,,VW ID.4
,1451,RyanSD,3/18/2024,CA,,Yes,Undecided,R1T,Stryker 1300
,1452,Holler Wanderer,3/7/2024,CO,,No,,,"BMW i4, Ford Escape"
,1453,MonumentalRiv,3/1/2025,MD,,Yes,Yes,R1S,Acura RDX
,1454,Finarchitecture,3/7/2024,CA,,Yes,No,R1T,TESLA MODEL Y p & Polestar 2
,1455,Dutchman,11/8/2024,IN,,No,No,,Tesla Model Y and Tesla Cybertruck
,1456,jims,10/22/2025,MT,,Yes,Yes,R1T,Tesla Y
,1457,Cabin cruiser,3/7/2024,MN,,Yes,Undecided,R1T,Volvo XC60 PHEV
,1458,tylrprtr,1/20/2025,TX,,No,No,,2016 Mazda 3
,1459,StackCO,3/7/2024,CO,,No,,,"2002 BWM M3, 2016 Mazda CX-5"
,1460,xmodem240,1/23/2025,MN,,No,,,Tesla Model 3 Performance
,1461,Luc Lafrance,6/27/2024,Canada - Ontario,,No,,,Audi Q5
,1462,mmbmca,7/22/2024,CA,,Yes,Yes,R1T,Toyota Highlander
,1463,christinaf,6/7/2024,PA,,No,,,Toyota Prius
,1464,RyanChris_129,3/7/2024,NJ,,No,,,Audi Q5
,1465,nmehta211,3/7/2024,CT,,Yes,Undecided,R1S,"BMW M3, Lexus RX350"
,1466,Demon_ge,3/7/2024,IL,,Yes,Yes,R1T,MYLR
,1467,ricksta6,1/24/2025,IL,,No,,,2021 Ford Mustang Mach-E
,1468,SmittyInNc,1/15/2015,NC,,No,,,"2023 Tesla Model S, 2016 Prius"
,1469,ceci,3/8/2024,CA,,No,,,Tesla and subaru 
,1470,jojo,3/7/2024,CA,,No,,,"Honda Pilot, Odyssey, Accord"
,1471,JayEM,3/7/2024,IL,,No,,,"Subaru Solterra, Subaru Outback"
,1472,fobmanny,3/7/2024,NC,,Yes,Yes,R1S,VinFast VF8
,1473,kelcb ,1/25/2025,TN,,No,,,Acura rdx
,1474,@seano,8/15/2024,CA,,Yes,Yes,R1S,"R1S, BMW Xdrive Sport Wagon, Porsche, Jeep"
,1475,J2K66,3/7/2024,WI,,No,,,"Jeep Wrangler XR, Jeep Grand Cherokee 4xe"
,1476,Jakeman,3/9/2024,CA,,Yes,Yes,R1S,"2021 Tesla M3P, 2022 Miata Club"
,1477,R1Tims,3/7/2024,IL,,Yes,Yes,R1T,Mustang Mach-E GTPE
,1478,Nomadic EV,3/7/2024,NV,,Yes,Yes,Both,Tesla Model Y
,1479,KaniLea,1/7/2025,WA,,No,,,2023 KIA Sportage XLine Prestige PHEV
,1480,RINate,3/7/2024,RI,,Yes,Yes,R1T,Lexus RX450H
,1481,BillyR,12/18/2024,VA,,No,,,2022 Ford Bronco Outerbanks
,1482,tad86,4/24/2024,CA,,No,,,Lexus 2022 NX 450 h+
,1483,Steven T,2/8/2025,NJ,,No,,,Toyota Tacoma
,1484,V-Pops,3/7/2024,PA,,No,,,Tesla Model Y
,1485,ATLTIGER,1/27/2025,GA,,Yes,Undecided,R1S,Jeep Gladiator
,1486,kschad,3/7/2024,TN,,Yes,Yes,R1T,GMC Sierra SLT
,1487,Toadm9,3/19/2024,NY,,Yes,Yes,R1S,Tesla Model Y
,1488,dmwilsonh,2/4/2025,VA,,No,,,Volvo XC60
,1489,mickeymammoth,2/11/2025,CO,,Yes,Undecided,R1S,
,1490,AjaxBlue,1/13/2025,MN,,No,,,
,1491,slatterj,3/7/2024,MA,,No,,,2024 Tesla Model Y
,1492,ZombieGirl666,4/3/2024,ID,,No,,,Audi Q7 & Ram 1500
,1493,ShawnyRHarvey,2/18/2025,Canada - Ontario,,No,,,"Toyota Camry Hybrid, Ford F150"
,1494,ejt,5/29/2024,WA,,No,,,
,1495,SD_Engnr,3/7/2024,CA,,Yes,Yes,R1S,"Model Y, XC90, 240sx"
,1496,SmokeyBandit946,2/15/2025,TX,,No,,,2022 Kia Forte GT Manual
,1497,Juantana,2/16/2025,DC - District of Columbia,,No,,,Tesla Model Y
,1498,Arecee,4/12/2024,PA,,No,,,"2019 Tesla Model 3, 2012 Honda Pilot"
,1499,Awesomo3000,3/17/2024,MO,,No,Undecided,,"Tesla M3, Kia Sorento PHEV"
,1500,robr927,3/7/2024,NJ,,Yes,No,R1T,
,1501,Onemadcity,3/7/2024,VA,,No,No,,"Kia Sportage PHEV, Subaru Outback "
,1502,adventurou4everr2,12/28/2024,NY,,No,,,XC60
,1503,Supremhustle,12/24/2024,CA,,No,,,
,1504,Chi_Guy,3/7/2024,IL,,Yes,Yes,R1S,Chevrolet Bolt EV
,1505,MrRadudu,3/25/2024,Canada - Ontario,,No,,,
,1506,Teledatageek,3/7/2024,NY,,No,,,"Ford Lightning, BMW X5 50e"
,1507,Smoreeng,3/7/2024,CA,,Yes,Undecided,R1T,"Lexus, Volvo "
,1508,rohrshach,2/12/2025,CO,,Yes,Yes,R1T,Kia Sportage SXP
,1509,Gina the quilter,2/28/2025,CA,,Yes,Yes,R1T,Tesla Model y
,1510,Gina Boyd,3/1/2025,CA,,Yes,Yes,R1T,Tesla model Y
,1511,David SF,2/28/2025,NM,,No,,,"Ioniq5, RAV4 Prime"
,1512,AirplaneDr,3/7/2024,IL,,No,,,
,1513,A523309,2/26/2025,WA,,Yes,Yes,R1S,Range Rover Sport
,1514,Egiventer,3/7/2024,CA,,Yes,Undecided,R1S,MB GT55 AMG
,1515,tomkeyser,2/1/2015,IL,,No,,,Toyota Highlander hybrid
,1516,Richinwalla,3/17/2024,WA,,No,,,Tesla Model Y
,1517,MISANTHROPE ,3/8/2025,NY,,No,,,"Wrangler, MDX"
,1518,Falcon57,3/8/2025,GA,,No,,,
,1519,sandeepkalepu,3/18/2025,VA,,No,,,BMW i4
,1520,Johnny Morony,6/27/2024,Canada - Ontario,,No,No,,Audi Q5 TDI
,1521,Corky158,12/15/2024,CA,,No,No,,"Audi Q6, Ford F150 Raptor"
,1522,Snakedoc,3/7/2025,CA,,No,,,"2006 Porsche Boxster S, 2019 Hyundai Santa Fe "
,1523,GuitarDocta,3/7/2024,OH,,Yes,Undecided,R1S,Volvo XC90 Recharge
,1524,OutdoorsMA,4/2/2024,MA,,No,,,"Honda CRV, VW ID.4"
,1525,arbitrage000,3/14/2025,Canada - British Columbia,,No,,,2022 Tesla Model Y
,1526,PJS3,3/22/2024,MD,,No,,,2022 Ford Mustand Mach E
,1527,ambro1524,3/14/2025,CT,,No,,,18 Subaru Crosstrek
,1528,MOVE,3/8/2024,TX,,Yes,Yes,R1S,
,1529,LVMYRVN,3/7/2024,UT,,Yes,Undecided,R1T,"Ford F-350, Dodge Challenger 392 SRT"
,1530,jmontyjr,8/10/2024,TN,,No,,,"JGC- Summit, Ford Escape, Kia Soul"
,1531,sotrucks,3/7/2024,MS,,Yes,Yes,R1T,ram 1500 jeep rubicon
,1532,eagerr,3/5/2025,NM,,No,,,Tesla Model S 2013
,1533,FASTIN8ME,3/7/2024,WA,,Yes,Yes,R1S,"MB GL550, BMW X5, Infiniti G35 Coupe"
,1534,AlphaSnowbordergirl,3/16/2025,MD,,No,,,Nissan Sentra
,1535,robd,3/7/2024,CO,,Yes,Yes,R1T,Tesla Model 3
,1536,bobras,12/23/2024,MT,,Yes,No,R1T,bmw x3
,1537,Pumpsquad,3/14/2025,Canada - Ontario,,No,,,Dodge Ram
,1538,swgator13,7/4/2024,TX,,No,,,Audi RS3 8Y
,1539,Aardvark,3/3/2025,CO,,Yes,Yes,R1S,Tesla Model 3
,1540,KenW,3/17/2025,GA,,No,,,"Tesla Y, Chrysler Pacifica"
,1541,Trish-Civ-Engr-Riv,3/15/2025,CA,,No,,,"Grand Highlander, Pilot"
,1542,gtpowell,3/7/2024,CA,,No,,,"Tacoma, RX350"
,1543,A_E,3/7/2024,IN,,Yes,,Both,Tesla Model 3
,1544,Michaelbrit,3/17/2024,MS,,No,,,Lexus GS350
,1545,Mjfreudy,3/7/2024,KY,,No,No,,Tesla Model Y
,1546,frealzis,11/2/2024,GA,,No,,,"Chevy Tahoe, Audi A4"
,1547,4x4NY,3/21/2025,NY,,No,,,Lexus LX 570
,1548,kenyonj,3/18/2025,MA,,Yes,Yes,R1S,Ford F150 Lightning Lariat
,1549,TH1971,3/22/2025,CA,,No,,,4 Runner
,1550,CampfireWisdom,3/12/2024,CA,,No,,,"2014 Toyota Prius C, 2018 Subaru Forester"
,1551,JOHNS,3/5/2025,SC,,Yes,Yes,R1T,Tesla model 3
,1552,somemogin,3/20/2025,CA,,Yes,Yes,R1S,BMW X5
,1553,MaskedRacerX,3/7/2024,FL,,No,,,"24 BMW iX, '24 Wrangler 4xe"
,1554,verysaltynut,3/7/2024,MO,,No,,,Tesla Model 3
,1555,Jimmie99,1/15/2025,TX,,No,,,"20024 Jeep Wrangler 4Xe, 2024 Ford Mach-e"
,1556,Brent,3/26/2025,IL,,Yes,Yes,R1S,R1s
,1557,skag,3/7/2024,VA,,Yes,Yes,R1S,Jeep GC ML350
,1558,Miggity02,3/7/2024,CA,,Yes,Undecided,R1T,Audi SQ5
,1559,RichardRice,3/26/2025,TX,,No,,,"2023 Kis EV6 Wind RWD, 2006 4Runner SRS RWD V6"
,1560,jblaze121,3/7/2024,CA,,Yes,Yes,R1S,jeep wrangler
,1561,Blu2Grn,4/15/2024,CA,,Yes,Yes,R1T,2021 Toyota Venza
,1562,NY2LA,3/5/1958,UT,,Yes,Undecided,R1S,"Tesla YP, MB EQB"
,1563,tpberding,3/7/2024,CA,,Yes,Yes,R1S,Porsche Macan
,1564,Wfeliu,3/7/2024,AZ,,No,,,Toyota CHR
,1565,Weekend at Gary’s,3/7/0024,WA,,Yes,Yes,R1S,"Subaru Outback, Chevy Silverado"
,1566,Dan Dibs58,3/25/2025,NJ,,No,,,"2021 Tesla Model Y, 2009 MINI Cooper"
,1567,GravyDonkey,7/18/2024,CO,,No,,,Toyota Tacoma
,1568,EMC2VT,3/20/2025,VT,,No,No,,Audi Q5
,1569,OutlawBeard,2/27/2025,MO,,No,,,
,1570,Patrick87,3/7/2025,TN,,Yes,Yes,R1T,"2015 Jeep Grand Cherokee, 1999 Jeep Cherokee, 2001 Jeep Cherokee"
,1571,NotTheFakeJeff,1/6/2025,MD,,Yes,Undecided,R1S,Mazda CX9
,1572,Karim Matti,3/21/2026,MI,,Yes,Yes,Both,2016 red BMW X3
,1573,Cmcausee15,3/30/2025,MD,,Yes,Undecided,R1S,Tesla M 3
,1574,Rade,4/6/2025,RI,,Yes,Yes,R1T,2015 Nissan Rogue
,1575,zaphod46,3/7/2024,IL,,Yes,Yes,R1S,Subura Outback
,1576,Clay24,3/8/2024,FL,,No,,,Jeep Cherokee Trailhawk
,1577,Clay24,3/8/2024,FL,,No,,,Jeep Cherokee Trailhawk
,1578,TeeDub21,4/7/2025,WA,,No,,,Cadillac XT6
,1579,prizm,4/7/2025,GA,,No,,,Tesla Model 3 RWD
,1580,2pucks,3/17/2025,WA,,No,,,"2013 Ram 1500 Laramie, 2023 Ram 2500 Laramie"
,1581,Jock Mahoney,4/7/2024,NJ,,No,,,Ford Bronco
,1582,Alinpdx,3/7/2024,OR,,No,,,Tesla Model 3
,1583,CarolinaReaper,6/5/2024,SC,,No,,,2015 Audi Q5 TDI
,1584,George K,3/16/2024,FL,,No,,,"Tesla model Y, Honda Pilot "
,1585,mags21b,3/7/2024,VA,,No,,,"2025 Hyundai Tucson, 2008 Honda Odyssey"
,1586,RIOUXGRANDE,3/7/2024,IL,,Yes,No,R1S,
,1587,Greg,3/7/2024,CA,,Yes,Yes,R1T,Audi RS6
,1588,Joseph Wagnon,3/7/2024,CA,,No,Undecided,,Tesla Model 3 SR+
,1589,joekeays,3/6/2024,CA,,Yes,Yes,R1S,Hyundai Ioniq 5
,1590,Hardikkpatel,3/7/2024,NJ,,Yes,Undecided,R1S,Tesla Model Y
,1591,Noreen61,4/20/2025,IL,,No,,,"VinFast VF8, VW ID.4"
,1592,FISKER OCEAN,12/10/2024,GA,,No,Yes,R1S,FISKER OCEAN
,1593,rickboz,3/15/2025,TX,,No,,,2018 Toyota 4Runner     2025 Polestar 3
,1594,GreenMachine,4/26/2025,PA,,Yes,Yes,R1T,"2021 Tesla Y, 2025 Polestar 3"
,1595,Zero85015,3/10/2024,AZ,,No,,,"2022 Volkswagen ID4 Pro S Gradient AWD, 2014 Volkswagen Touareg X TDI (10th anniversary)"
,1596,a.b.murphy,3/12/2024,NC,,Yes,Undecided,R1T,none
,1597,iCRC9756,3/22/2025,NC,,No,,,"2017 BMW 328d xDrive Sport Wagon, 2023 Ford Maverick Lariat Hybrid"
,1598,dresler,3/7/2024,MD,,Yes,Undecided,R1S,
,1599,MandoG2,3/8/2024,AZ,,Yes,Yes,R1T,2015 Chevy Equinox
,1600,Dutchman,11/8/2024,IN,,No,,,Tesla Model Y and Cybertruck
,1601,pamela V.,5/2/2025,VA,,No,,,
,1602,novajoe83,2/21/2025,NJ,,Yes,Undecided,R1S,2022 Tesla Model 3
,1603,jordanj,3/7/2024,CA,,No,,,Tesla Model 3
